source,title_words,title_is_question,words,read_min,paras,para_median_words,para_p90_words,lead_words,h2,h3,heads,words_per_section,head_question_pct,head_median_words,code_blocks,tables,images,lists,list_items,quotes,links_per_1kw,nums_per_100w,nums_in_lead_150,nums_per_100w_body,wps_median,wps_p90,pct_sent_over_30,pct_sent_under_12,we_per_1kw,you_per_1kw,i_per_1kw,emdash_per_1kw,has_code,has_chart
figma,8,False,2068,9.0,35,40,107,24,5,11,16,122,0,9.0,0,0,49,7,40,0,22.7,0.05,0,0.05,20,36,18.6,15.5,26.1,9.7,12.1,4.8,False,True
figma,11,False,943,4.1,16,57.0,94,14,12,3,15,59,0,8,0,0,12,6,39,0,52.0,1.38,4,1.13,14,27,8.8,38.6,12.7,24.4,21.2,9.5,False,True
figma,16,False,2647,11.5,52,42.5,102,47,2,2,4,529,0,9.5,0,0,79,5,26,2,13.2,1.02,2,1.0,18,37,16.0,19.8,34.4,12.5,6.4,6.8,False,True
figma,5,False,1401,6.1,18,63.5,90,29,2,3,5,234,0,6,0,0,6,7,17,2,12.1,0.86,2,0.8,22,44,23.4,17.0,21.4,3.6,9.3,0.7,False,True
figma,8,False,1497,6.5,27,58,88,37,2,1,3,374,0,7,0,0,46,3,19,2,22.0,0.47,3,0.3,18,32,13.9,25.3,30.1,8.7,7.3,2.7,False,True
figma,10,False,1636,7.1,34,41.5,80,83,7,3,10,149,10,5.0,0,0,21,11,40,2,36.1,0.55,1,0.54,15.5,30,8.5,31.9,30.0,15.9,12.8,2.4,False,True
figma,5,False,1695,7.4,17,98,148,57,2,3,5,282,0,5,0,0,21,5,22,3,13.6,0.18,2,0.06,19.0,38,16.2,20.0,36.0,8.8,10.0,4.1,False,True
figma,6,False,703,3.1,11,65,92,31,4,2,6,100,0,4.5,0,0,10,5,24,0,45.5,1.28,6,0.54,21,38,17.2,3.4,18.5,8.5,2.8,8.5,False,True
figma,12,False,1154,5.0,34,32.5,62,33,9,4,13,82,0,8,0,0,28,6,19,1,36.4,0.52,0,0.6,17.0,28,8.3,21.7,21.7,26.9,3.5,3.5,False,True
figma,13,False,271,1.2,7,43,56,11,2,0,2,90,0,9.5,0,0,2,2,6,0,11.1,0.74,0,1.65,25,36,18.2,9.1,7.4,0.0,0.0,0.0,False,True
figma,16,False,1992,8.7,38,39.5,106,16,5,3,8,221,0,6.0,0,0,61,6,32,2,16.6,0.35,0,0.38,16,39,15.9,30.8,21.1,21.1,10.5,5.5,False,True
figma,11,False,1372,6.0,21,62,109,17,7,5,12,106,0,5.5,0,0,26,5,16,0,17.5,0.95,0,1.06,23.0,33,25.9,3.4,35.0,2.2,3.6,5.8,False,True
figma,4,False,803,3.5,15,53,88,16,5,3,8,89,0,5.0,0,0,10,5,25,0,44.8,0.0,0,0.0,19.5,40,16.7,13.9,8.7,22.4,1.2,3.7,False,True
figma,5,False,960,4.2,26,34.0,62,18,9,11,20,46,10,6.0,0,0,41,5,12,0,35.4,0.62,0,0.74,16,32,13.7,33.3,24.0,13.5,0.0,8.3,False,True
figma,8,False,1221,5.3,19,62,107,50,6,2,8,136,0,6.0,0,0,27,2,12,2,26.2,0.74,0,0.84,24.0,36,21.2,9.6,15.6,39.3,0.0,5.7,False,True
figma,5,False,979,4.3,28,27.0,78,14,9,13,22,43,9,5.0,0,0,46,6,15,0,41.9,0.72,0,0.84,21.0,34,16.7,25.0,15.3,35.8,0.0,2.0,False,True
figma,9,False,1095,4.8,25,47,70,28,5,3,8,122,0,5.0,0,0,16,7,29,3,21.9,0.09,0,0.11,18,31,11.9,23.7,34.7,11.9,11.0,4.6,False,True
figma,9,False,639,2.8,9,70,101,66,7,2,9,64,0,3,0,0,21,5,21,0,51.6,0.47,1,0.41,20.0,25,3.1,3.1,51.6,4.7,3.1,6.3,False,True
figma,7,False,797,3.5,18,40.5,99,18,5,4,9,80,0,6,0,0,17,6,40,0,52.7,0.5,1,0.46,14.0,25,6.0,30.0,20.1,37.6,0.0,13.8,False,True
figma,4,False,1995,8.7,38,54.5,83,25,6,20,26,74,0,4.5,0,0,33,11,37,0,26.1,0.1,0,0.11,21.0,36,23.3,12.8,2.5,33.1,30.1,3.0,False,True
figma,12,False,644,2.8,17,39,61,11,5,4,9,64,0,8,0,0,11,6,27,0,45.0,0.62,0,0.81,18,32,10.8,32.4,20.2,40.4,4.7,7.8,False,True
figma,12,False,1408,6.1,23,66,90,43,6,3,9,141,0,7,0,0,19,8,42,2,28.4,0.78,0,0.87,19.0,28,5.6,11.1,1.4,5.0,10.7,8.5,False,True
figma,3,False,791,3.4,11,62,118,16,2,2,4,158,0,5.5,0,0,12,5,24,0,39.2,0.76,1,0.78,22.0,42,31.2,12.5,29.1,13.9,2.5,8.8,False,True
figma,10,True,1310,5.7,17,77,126,36,2,3,5,218,60,5,0,0,40,8,39,2,34.4,0.31,0,0.34,19,30,8.7,20.3,24.4,4.6,16.8,7.6,False,True
figma,12,False,2660,11.6,47,51,110,82,2,6,8,296,0,8.5,0,0,82,5,27,0,15.0,0.53,2,0.48,19.0,37,16.1,15.3,20.3,11.7,15.8,3.8,False,True
figma,8,False,1066,4.6,21,49,86,35,8,9,17,59,0,6,0,0,42,8,43,0,53.5,0.47,3,0.22,17,28,7.0,28.1,19.7,6.6,0.0,9.4,False,True
figma,13,False,1478,6.4,23,64,97,36,8,2,10,134,10,5.0,0,0,22,7,41,0,33.8,2.77,8,2.48,19,33,14.9,19.4,29.1,4.1,0.7,11.5,False,True
figma,11,False,489,2.1,11,36,83,16,2,3,5,82,0,7,0,0,8,7,19,0,32.7,0.82,0,1.18,24.5,42,25.0,10.0,30.7,0.0,0.0,2.0,False,True
figma,8,False,649,2.8,12,52.5,94,10,4,3,7,81,0,5,0,0,13,5,25,0,43.1,0.92,5,0.2,17,26,0.0,23.1,43.1,9.2,0.0,4.6,False,True
figma,5,False,955,4.2,22,38.5,74,20,6,3,9,96,0,5,0,0,24,5,22,0,37.7,0.0,0,0.0,20,47,23.1,12.8,24.1,19.9,18.8,5.2,False,True
figma,6,False,798,3.5,18,49.5,69,24,7,3,10,73,10,7.0,0,0,22,7,26,0,45.1,1.75,2,1.85,18,34,15.4,15.4,52.6,23.8,0.0,2.5,False,True
figma,6,False,1254,5.5,41,26,52,23,11,14,25,48,4,5,0,0,57,8,43,0,49.4,0.16,1,0.09,16.0,28,6.9,30.6,6.4,31.1,0.0,8.8,False,True
figma,5,False,648,2.8,16,37.5,58,26,5,4,9,65,0,5,0,0,15,6,24,0,37.0,0.93,3,0.6,16,27,5.4,32.4,49.4,12.3,3.1,7.7,False,True
figma,7,False,1551,6.7,29,40,102,23,8,3,11,129,9,6,0,0,28,9,46,0,27.7,0.26,1,0.21,18,31,10.1,17.7,52.9,7.1,0.0,10.3,False,True
figma,7,False,1658,7.2,38,37.5,74,20,2,8,10,151,10,4.5,0,0,41,8,37,0,27.7,0.97,1,0.99,17,27,3.2,18.9,56.7,7.8,3.6,4.2,False,True
figma,5,False,810,3.5,12,36.0,140,36,2,5,7,101,0,5,0,0,19,6,33,1,58.0,0.12,0,0.15,26,42,35.5,19.4,40.7,7.4,0.0,9.9,False,True
figma,6,False,1503,6.5,26,57.5,97,23,3,6,9,150,0,5,0,0,27,9,32,0,20.6,0.07,0,0.07,19.0,28,5.3,11.8,43.9,1.3,0.0,2.0,False,True
figma,6,False,1119,4.9,24,44.5,83,26,6,4,10,102,0,6.5,0,0,18,8,38,0,34.9,1.34,1,1.44,27.0,37,26.2,4.8,24.1,8.0,7.1,0.0,False,True
figma,8,False,1234,5.4,21,58,97,44,6,3,9,123,11,7,0,0,19,6,29,1,30.8,1.54,1,1.66,20,33,11.9,10.2,9.7,0.8,2.4,9.7,False,True
figma,4,False,585,2.5,9,71,97,13,2,3,5,98,0,5,0,0,15,5,14,0,29.1,0.68,0,0.92,21.0,36,23.1,15.4,49.6,1.7,22.2,1.7,False,True
figma,3,False,3104,13.5,51,66,112,19,7,12,19,155,0,4,0,0,41,10,36,0,15.5,0.58,3,0.51,21,35,21.6,18.0,47.4,3.5,1.6,6.1,False,True
figma,6,False,504,2.2,10,61.0,90,16,7,2,9,50,11,5,0,0,17,6,21,0,63.5,0.4,1,0.28,20,37,28.6,9.5,35.7,9.9,0.0,2.0,False,True
figma,9,False,1059,4.6,30,29.0,107,24,2,4,6,151,0,9.0,0,0,21,5,21,0,35.9,0.28,0,0.33,15,29,9.5,23.8,11.3,26.4,36.8,0.0,False,True
figma,5,False,454,2.0,12,35.5,57,10,4,3,7,57,14,6,0,0,12,7,27,1,50.7,0.66,2,0.33,17,28,8.0,36.0,28.6,8.8,13.2,0.0,False,True
figma,11,False,288,1.3,7,40,64,11,5,3,8,32,0,7.0,0,0,7,6,31,0,121.5,1.74,5,0.0,16,24,0.0,17.6,3.5,41.7,0.0,3.5,False,True
figma,11,False,222,1.0,7,26,68,14,2,4,6,32,0,6.0,0,0,12,7,31,0,103.6,1.8,3,1.39,16,26,7.7,15.4,40.5,40.5,4.5,0.0,False,True
figma,4,False,1031,4.5,20,56.5,87,15,6,3,9,103,0,4,0,0,18,5,17,0,28.1,0.19,1,0.11,17.0,29,7.1,23.2,56.3,6.8,11.6,1.0,False,True
figma,10,False,1854,8.1,27,74,115,21,5,2,7,232,0,9,0,0,29,7,34,3,23.7,0.49,0,0.53,22,40,20.8,7.8,18.9,0.0,1.6,5.9,False,True
figma,9,False,1305,5.7,24,48.0,99,15,6,6,12,100,0,8.0,0,0,14,6,41,2,39.1,0.38,0,0.43,18,28,4.1,24.7,33.0,19.2,6.9,6.9,False,True
figma,9,False,1154,5.0,27,38,72,23,5,11,16,68,0,4.0,0,0,40,7,28,0,39.9,0.09,0,0.1,20.0,42,20.0,12.0,19.1,15.6,1.7,6.9,False,True
figma,9,False,639,2.8,13,57,71,25,5,2,7,80,0,5,0,0,14,5,23,0,48.5,0.0,0,0.0,21.0,33,16.7,10.0,21.9,26.6,0.0,3.1,False,True
figma,9,False,2532,11.0,51,45,88,19,9,6,15,158,0,8,0,0,33,10,51,0,20.5,0.2,0,0.21,19.0,32,11.9,17.5,5.1,28.8,0.0,5.9,False,True
figma,6,False,950,4.1,22,46.0,66,14,6,0,6,136,0,5.5,0,0,24,2,10,0,14.7,1.16,3,1.0,22.0,40,28.9,2.6,25.3,10.5,7.4,6.3,False,True
figma,9,False,524,2.3,8,57.0,122,37,2,3,5,87,0,10,0,0,6,6,32,0,57.3,2.67,0,3.74,22,40,17.4,8.7,7.6,1.9,0.0,0.0,False,True
figma,8,False,848,3.7,21,47,61,21,4,4,8,94,0,7.5,6,0,12,6,27,1,31.8,0.24,1,0.14,21,26,7.3,2.4,40.1,7.1,0.0,2.4,True,True
figma,7,False,2175,9.5,36,51.5,106,17,2,3,5,362,0,6,0,0,23,6,25,0,10.6,0.05,0,0.05,18,36,16.5,24.8,19.3,21.6,11.5,2.3,False,True
figma,9,False,892,3.9,16,41.5,130,24,8,3,11,74,0,6,0,0,22,7,46,0,66.1,0.11,0,0.13,18,30,8.9,20.0,1.1,11.2,0.0,3.4,False,True
figma,13,False,853,3.7,29,28,59,20,2,3,5,142,0,7,0,0,66,6,25,0,32.8,0.23,2,0.0,17,26,2.0,25.5,15.2,16.4,36.3,12.9,False,True
figma,15,False,1160,5.0,17,58,130,30,5,2,7,145,0,7,0,0,44,5,28,2,25.0,0.69,5,0.3,20.0,39,16.0,2.0,24.1,15.5,0.9,8.6,False,True
figma,8,False,1691,7.4,40,42.0,79,14,7,8,15,106,0,5,0,0,20,8,39,0,19.5,0.41,0,0.45,16,26,4.9,30.1,4.1,71.0,9.5,4.1,False,True
figma,11,False,1772,7.7,46,31.0,70,31,8,8,16,104,0,6.0,1,0,30,13,48,0,22.0,0.11,0,0.12,18,32,13.8,14.9,44.0,2.3,0.0,2.8,True,True
figma,9,False,847,3.7,18,44.5,80,7,2,4,6,121,0,7.5,0,0,9,8,34,0,36.6,1.3,4,1.0,24,38,20.0,5.7,8.3,2.4,0.0,5.9,False,True
figma,6,False,535,2.3,12,36.0,66,18,2,3,5,89,0,9,0,0,17,5,22,0,46.7,0.75,0,1.04,18,29,7.4,7.4,20.6,41.1,0.0,5.6,False,True
figma,5,False,2274,9.9,51,46,78,37,9,13,22,99,0,4.5,1,0,36,12,42,0,18.5,0.31,2,0.24,21.0,33,11.8,6.9,28.1,0.0,1.3,2.2,True,True
figma,7,False,1876,8.2,29,62,125,14,9,4,13,134,0,5,0,0,34,8,43,2,27.7,0.69,0,0.75,25,50,30.4,11.6,16.5,6.4,2.1,6.4,False,True
figma,9,False,2526,11.0,33,83,121,29,7,3,10,230,0,10.0,0,0,38,7,43,5,25.7,0.51,0,0.55,23.0,37,22.6,13.2,10.3,1.6,2.0,8.3,False,True
figma,11,False,1700,7.4,26,54.5,131,27,5,5,10,155,0,6.5,0,0,30,6,33,3,22.9,0.47,0,0.52,18,37,16.9,24.1,5.3,2.4,4.1,6.5,False,True
figma,9,True,912,4.0,23,39,56,25,5,3,8,101,12,6.5,0,0,24,6,24,0,31.8,1.1,1,1.18,17,32,10.2,32.7,18.6,8.8,4.4,4.4,False,True
figma,6,False,1096,4.8,20,53.0,85,10,7,3,10,100,0,7.0,0,0,25,6,24,0,22.8,1.09,2,1.06,19.0,29,8.9,26.8,4.6,25.5,0.0,8.2,False,True
figma,10,False,967,4.2,22,44.5,68,21,4,6,10,88,0,9.0,0,0,24,7,30,0,31.0,0.41,0,0.49,22.0,36,19.0,4.8,27.9,5.2,0.0,5.2,False,True
figma,11,False,1299,5.6,19,60,116,29,4,5,9,130,11,12,0,0,18,9,45,1,45.4,1.08,0,1.22,27,40,28.6,6.1,37.7,2.3,0.0,9.2,False,True
figma,9,False,1551,6.7,21,67,127,17,7,9,16,91,12,8.5,0,0,27,6,30,0,23.9,0.13,0,0.14,18,29,8.6,22.2,7.1,20.6,5.2,11.6,False,True
figma,10,False,2164,9.4,48,43.0,69,18,5,6,11,180,0,5,0,0,34,10,37,0,12.9,0.28,0,0.3,19.0,33,14.0,14.0,57.3,13.9,1.4,5.1,False,True
figma,15,False,2717,11.8,42,45.5,121,37,6,7,13,194,15,6,0,0,44,7,41,0,23.2,0.96,2,0.93,19,39,18.4,19.2,14.7,7.4,1.8,4.0,False,True
figma,8,False,624,2.7,20,30.5,51,7,2,6,8,69,0,5.5,0,0,21,6,25,0,44.9,0.32,0,0.42,17.0,32,14.7,29.4,6.4,4.8,3.2,9.6,False,True
figma,7,False,566,2.5,17,31,61,26,3,9,12,44,0,5.0,0,0,19,6,21,0,51.2,0.18,0,0.24,17.0,32,13.3,20.0,7.1,35.3,0.0,5.3,False,True
figma,10,False,759,3.3,21,30,52,30,2,4,6,108,0,7.0,0,0,19,6,28,0,58.0,0.0,0,0.0,18,28,4.7,25.6,17.1,40.8,0.0,4.0,False,True
figma,9,False,2337,10.2,53,32,88,12,7,28,35,65,11,9,0,0,54,6,30,0,28.2,0.86,2,0.82,20,41,22.4,20.6,11.6,16.3,0.0,12.4,False,True
figma,7,False,894,3.9,17,54,77,20,2,5,7,112,0,8,0,0,18,5,21,0,24.6,0.45,0,0.54,23.0,40,27.8,5.6,33.6,0.0,3.4,2.2,False,True
figma,12,False,511,2.2,13,28,99,31,2,3,5,85,0,11,0,0,13,5,22,0,56.8,0.0,0,0.0,21.5,34,13.6,13.6,7.8,7.8,3.9,5.9,False,True
figma,7,False,978,4.3,59,13,28,34,7,5,12,75,0,6.0,0,0,20,8,40,0,75.7,2.56,0,3.02,20.0,34,15.2,17.4,4.1,33.7,0.0,5.1,False,True
figma,8,False,983,4.3,16,56.5,108,13,6,3,9,98,11,6,0,0,23,6,26,1,30.5,1.53,0,1.8,18,39,21.3,19.1,8.1,5.1,0.0,5.1,False,True
figma,8,False,1462,6.4,18,82.5,137,33,6,4,10,133,0,8.0,0,0,15,6,35,1,25.3,0.27,0,0.3,22,41,21.3,14.8,11.6,15.7,2.7,7.5,False,True
figma,8,False,1322,5.7,22,61.5,95,50,8,4,12,102,17,5.0,0,0,21,7,33,1,30.3,0.45,0,0.51,23.0,32,13.8,17.2,15.1,12.9,1.5,1.5,False,True
figma,10,False,1859,8.1,37,31,112,22,2,3,5,310,0,9,0,0,13,6,32,1,31.7,0.22,1,0.18,16,28,6.4,29.4,2.7,32.3,10.2,3.2,False,True
figma,6,False,653,2.8,9,92,136,25,6,2,8,73,0,6.0,0,0,10,5,16,0,39.8,0.15,0,0.2,18.0,32,15.6,18.8,13.8,18.4,1.5,3.1,False,True
figma,12,False,503,2.2,24,12.5,39,25,2,3,5,84,0,12,0,0,11,6,27,0,55.7,0.0,0,0.0,17,25,3.2,29.0,6.0,35.8,61.6,0.0,False,True
figma,10,False,1252,5.4,28,35.0,91,35,7,3,10,114,0,5.0,0,0,18,13,56,0,59.1,0.0,0,0.0,21,32,11.9,8.5,3.2,39.9,20.0,3.2,False,True
figma,9,False,4129,18.0,68,55.0,115,30,8,12,20,197,0,4.5,19,0,14,12,45,0,10.2,0.39,1,0.38,21.0,38,18.1,13.7,48.7,4.1,1.0,2.2,True,True
figma,5,False,1825,7.9,35,48,86,9,6,5,11,152,0,5,0,0,39,14,35,0,25.8,0.11,0,0.12,20.0,32,18.6,11.6,26.3,2.2,1.1,0.0,False,True
figma,7,False,530,2.3,14,34.0,68,21,5,2,7,66,0,4,0,0,17,8,39,0,54.7,0.0,0,0.0,19,34,26.1,8.7,11.3,11.3,7.5,1.9,False,True
figma,9,True,1705,7.4,20,80.5,144,25,6,4,10,155,30,7.0,0,0,40,8,39,1,28.2,0.12,1,0.06,23.0,35,18.9,12.2,28.7,14.7,2.3,6.5,False,True
figma,11,False,2191,9.5,18,118.5,218,28,2,3,5,365,0,7,0,0,18,6,28,4,21.9,0.73,0,0.78,24,46,33.3,8.6,5.0,5.0,9.1,6.4,False,True
figma,8,True,2356,10.2,61,34,74,18,7,12,19,118,11,5,0,0,42,15,82,0,49.7,0.3,3,0.18,15,28,4.8,35.9,17.8,57.3,0.0,4.2,False,True
figma,8,False,881,3.8,16,53.5,98,32,6,4,10,80,0,7.0,0,0,18,7,32,0,40.9,0.11,0,0.14,16,33,17.0,27.7,7.9,26.1,3.4,11.4,False,True
incidentio,8,False,1411,6.1,61,22,42,50,8,11,19,71,26,6,0,2,1,14,50,6,32.6,5.6,5,5.87,11,25,3.9,51.5,13.5,9.9,0.0,0.0,False,True
incidentio,9,False,1504,6.5,39,37,67,49,8,9,17,84,0,6,0,2,1,1,6,4,29.9,1.6,2,1.62,20,33,15.5,15.5,7.3,15.3,0.0,0.0,False,True
incidentio,10,False,2291,10.0,67,33,57,44,10,17,27,82,19,7,0,6,1,8,30,7,23.1,1.83,2,1.87,15.0,28,6.5,32.6,2.6,18.3,0.0,0.0,False,True
incidentio,9,False,2092,9.1,52,41.0,60,43,9,14,23,87,17,6,0,1,1,3,17,4,23.4,2.25,1,2.37,19.0,32,13.2,21.7,0.0,13.4,0.0,0.0,False,True
incidentio,11,True,2548,11.1,67,34,67,44,10,31,41,61,17,5,0,2,1,9,30,3,21.2,3.89,2,4.05,19.0,31,10.4,21.6,0.0,15.3,0.0,0.0,False,True
incidentio,8,False,665,2.9,18,41.5,56,29,5,0,5,111,0,5,0,0,6,3,12,0,15.0,0.15,0,0.19,20.0,32,12.5,21.9,31.6,33.1,1.5,0.0,False,True
incidentio,10,False,1556,6.8,40,37.0,60,66,8,15,23,65,22,6,0,2,1,0,0,6,26.3,1.61,3,1.56,15,25,2.0,30.3,7.1,14.1,0.0,0.0,False,True
incidentio,14,True,2130,9.3,49,38,72,65,9,26,35,59,11,6,0,2,1,4,18,2,23.0,2.54,4,2.53,16,30,8.5,23.9,10.3,12.7,0.0,0.0,False,True
incidentio,9,False,2711,11.8,73,34,64,35,10,31,41,65,10,5,0,2,1,4,18,4,20.7,1.4,2,1.41,18,27,4.6,20.5,2.2,12.5,0.4,0.0,False,True
incidentio,10,True,2453,10.7,55,44,60,48,10,35,45,53,9,5,0,2,1,6,21,3,22.4,1.75,1,1.82,18,29,9.2,21.4,0.0,4.1,0.0,0.0,False,True
incidentio,9,False,2299,10.0,57,37,62,59,10,22,32,70,19,6.0,0,1,1,1,3,7,36.5,1.35,3,1.3,17.0,29,7.9,18.3,6.5,13.0,0.4,0.0,False,True
incidentio,14,False,479,2.1,25,18,27,35,15,39,54,9,9,6.0,0,9,1,8,45,66,129.4,2.51,10,0.61,14.0,20,0.0,32.4,4.2,0.0,0.0,0.0,False,True
incidentio,7,False,1525,6.6,37,35,90,25,5,0,5,254,20,4,0,1,2,5,22,0,5.9,2.23,9,1.82,17,36,16.9,24.7,28.2,28.2,10.5,0.0,False,True
incidentio,8,False,2390,10.4,83,28,45,61,9,23,32,72,16,5.0,0,1,1,11,43,5,29.7,2.34,8,2.14,13,25,3.7,38.7,4.6,32.2,0.8,0.0,False,True
incidentio,13,False,1357,5.9,32,38.0,62,38,9,6,15,85,27,8,0,1,1,9,29,4,34.6,4.05,7,3.98,19,27,6.8,20.5,0.0,28.7,0.7,0.0,False,True
incidentio,8,False,2045,8.9,41,47,86,99,8,22,30,66,17,5.0,0,1,1,1,3,3,18.6,1.22,4,1.11,17.0,28,5.4,22.3,2.4,14.2,0.0,0.0,False,True
incidentio,14,False,1772,7.7,35,49,76,26,7,18,25,68,4,5,0,0,2,0,0,0,15.8,0.4,1,0.37,15,26,4.4,35.4,4.5,27.7,1.1,0.0,False,True
incidentio,18,False,2371,10.3,54,42.0,72,42,10,12,22,103,36,7.0,0,2,1,10,47,2,17.3,1.14,3,1.08,21,34,21.8,10.9,2.1,24.5,0.0,0.0,False,True
incidentio,5,False,1027,4.5,26,41.5,58,49,4,0,4,205,0,3.0,0,0,14,1,4,0,9.7,0.39,2,0.23,19,37,18.4,16.3,25.3,33.1,1.0,0.0,False,True
incidentio,14,False,1926,8.4,52,36.0,58,22,9,23,32,58,16,5.5,0,2,1,6,20,2,24.9,1.45,1,1.52,20,36,14.3,19.8,0.5,14.0,0.0,0.0,False,True
incidentio,11,False,1991,8.7,53,42,59,35,9,14,23,83,22,7,0,2,1,6,23,4,27.1,1.16,3,1.09,18.0,31,11.5,16.3,0.5,14.1,0.5,0.0,False,True
incidentio,13,False,2002,8.7,43,47,72,38,9,26,35,56,17,6,0,1,1,4,21,2,26.0,0.75,1,0.76,18.0,29,6.6,13.2,1.0,16.0,0.0,0.0,False,True
incidentio,10,False,1436,6.2,44,28.5,63,61,6,4,10,131,0,7.0,0,0,2,10,49,0,14.6,0.28,0,0.31,13.0,26,8.5,40.4,0.7,44.6,5.6,0.0,False,True
incidentio,11,False,2696,11.7,59,42,73,73,12,32,44,60,7,6.0,0,2,1,3,9,2,26.3,1.78,2,1.81,21,34,14.0,12.4,5.6,9.6,0.0,0.0,False,True
incidentio,9,False,1976,8.6,44,47.5,78,52,8,29,37,52,14,5,0,3,1,4,12,2,26.8,0.51,0,0.55,17.0,30,8.2,21.8,5.1,32.4,0.0,0.0,False,True
incidentio,9,False,1058,4.6,21,44,82,44,5,4,9,106,11,6,0,0,2,0,0,0,11.3,0.66,3,0.44,13,27,7.0,42.3,7.6,52.9,0.9,0.0,False,True
incidentio,8,False,1653,7.2,45,34,58,77,9,14,23,69,22,7,0,1,1,2,8,5,29.6,2.0,4,1.93,15.0,30,9.6,24.5,0.0,23.6,0.6,0.0,False,True
incidentio,11,False,2257,9.8,49,48,74,28,10,26,36,61,14,5.5,0,3,1,2,9,3,16.0,1.28,0,1.38,16,28,5.3,29.3,6.2,20.4,1.3,0.0,False,True
incidentio,12,False,2405,10.5,50,48.5,77,63,9,17,26,89,23,5.5,0,1,1,1,6,2,14.1,1.21,2,1.2,19,29,8.7,24.4,11.2,25.8,0.0,0.0,False,True
incidentio,8,False,2311,10.0,66,31.0,70,72,10,33,43,53,14,6,0,2,1,9,27,7,28.1,1.99,3,1.99,17,28,6.9,25.2,1.3,26.8,0.0,0.0,False,True
incidentio,8,False,3294,14.3,70,45.0,74,46,11,38,49,66,10,6,0,1,1,0,0,2,18.8,1.52,3,1.49,20.0,32,12.7,13.9,6.1,12.1,0.6,0.0,False,True
incidentio,9,False,1857,8.1,57,33,59,63,10,5,15,116,33,8,3,2,1,3,15,6,23.7,1.67,7,1.41,15,28,4.5,30.6,3.2,24.8,0.5,0.0,True,True
incidentio,10,False,2735,11.9,64,41.5,67,44,11,27,38,70,16,5.0,0,2,1,1,3,4,20.5,0.84,0,0.89,17.0,28,8.6,27.6,1.5,20.1,0.0,0.0,False,True
incidentio,12,True,1959,8.5,48,35.0,73,73,10,31,41,47,12,5,0,3,1,2,9,1,26.0,1.68,2,1.71,15,26,4.1,27.3,6.1,14.3,0.0,0.0,False,True
incidentio,8,False,1103,4.8,30,35.5,73,81,8,8,16,65,31,7.0,0,1,1,3,18,3,30.8,1.99,5,1.78,19,32,10.2,23.7,12.7,37.2,0.9,0.0,False,True
incidentio,7,False,1560,6.8,42,36.5,57,51,9,13,22,68,23,7.0,0,1,1,3,10,4,23.7,2.5,5,2.41,15.0,24,5.0,27.0,1.3,16.0,1.9,0.0,False,True
incidentio,5,False,1013,4.4,20,45.0,97,11,6,0,6,145,17,3.5,0,0,2,0,0,0,15.8,1.48,4,1.27,18,33,14.5,34.5,12.8,17.8,1.0,5.9,False,True
incidentio,9,False,674,2.9,15,43,70,132,13,5,18,35,28,8.0,0,3,1,5,22,0,29.7,1.63,2,1.72,19,28,9.1,6.1,0.0,4.5,0.0,8.9,False,True
incidentio,9,False,1553,6.8,43,36,53,31,7,11,18,82,28,7.5,0,1,1,1,7,2,17.4,0.52,0,0.57,15.0,26,5.2,28.1,1.9,9.0,0.0,0.0,False,True
incidentio,6,False,1908,8.3,34,41.0,122,5,7,0,7,238,0,2,0,0,4,0,0,0,12.1,0.63,0,0.68,19.5,36,18.9,21.1,20.4,11.5,32.0,0.0,False,True
incidentio,13,False,2859,12.4,71,36,73,57,10,37,47,60,21,7,0,2,1,10,49,4,20.6,1.85,0,1.96,18.5,35,13.6,13.6,3.8,15.7,0.0,0.0,False,True
incidentio,8,False,3389,14.7,85,38,65,81,10,27,37,89,22,5,0,1,1,1,4,4,15.9,2.18,5,2.13,15,25,2.3,28.2,2.4,19.2,0.0,0.0,False,True
incidentio,10,False,1545,6.7,27,50,102,102,8,18,26,57,19,5.0,0,2,1,0,0,4,23.3,2.01,1,2.15,18.0,34,16.2,25.0,0.6,1.9,0.0,0.0,False,True
incidentio,11,False,700,3.0,32,20.0,29,13,15,42,57,12,16,6,0,5,1,12,64,50,101.4,2.14,6,1.64,17.0,24,2.5,17.5,1.4,2.9,0.0,2.9,False,True
incidentio,9,False,2029,8.8,61,34,49,77,8,21,29,68,14,6,0,1,1,4,14,7,28.6,2.56,8,2.34,15.0,24,4.0,27.0,8.9,8.9,0.5,0.0,False,True
incidentio,11,False,3636,15.8,75,48,70,56,16,40,56,64,11,5.0,0,2,1,10,40,3,22.3,1.73,2,1.75,17,29,9.4,20.4,1.9,12.4,0.0,0.0,False,True
incidentio,8,False,1685,7.3,51,32,48,59,8,16,24,67,25,6.5,0,2,1,7,28,6,33.8,1.54,2,1.56,15.0,27,5.0,29.0,0.0,8.9,0.0,2.4,False,True
incidentio,11,False,1899,8.3,50,35.5,61,36,9,10,19,95,26,6,0,2,1,4,20,3,20.5,0.84,1,0.86,17.0,29,7.3,29.1,0.5,13.7,0.0,0.0,False,True
incidentio,6,False,1425,6.2,38,36.0,67,73,7,3,10,130,0,7.0,0,0,4,6,21,0,13.3,0.49,2,0.39,15.0,31,10.7,35.7,1.4,49.1,1.4,0.0,False,True
incidentio,9,False,2301,10.0,55,41,67,37,8,24,32,70,16,5.0,0,2,1,7,28,2,21.7,1.17,1,1.21,24.0,38,25.0,13.5,2.2,20.9,0.0,0.0,False,True
